time,dt,Fs_vertical_av,L2FsVertDiffusion,L2FsVertFluid,L2FsVertFrame,L1FsVertDiffusion,L1FsVertFluid,L1FsVertFrame,L0FsVertDiffusion,L0FsVertFluid,L0FsVertFrame,Fs_top,Fs_bottom,Fs_sponge,Fh_bottom,Fh_top,dUdt,dSdt,dTdt,chimneySpacing,chimneyWidth,horizontallyAveragedSalinity_0,horizontallyAveragedSalinity_20,horizontallyAveragedSalinity_40,horizontallyAveragedSalinity_60,averageLiquidSalinity,mushyLayerDepth,Nusselt,Fh_abs_mismatch,Fs_abs_mismatch,Fh_rel_mismatch,Fs_rel_mismatch,LambdaMax,LambdaSum,maxVel
time,dt,Fs_vertical_av,L2FsVertDiffusion,L2FsVertFluid,L2FsVertFrame,L1FsVertDiffusion,L1FsVertFluid,L1FsVertFrame,L0FsVertDiffusion,L0FsVertFluid,L0FsVertFrame,Fs_top,Fs_bottom,Fs_sponge,Fh_bottom,Fh_top,dUdt,dSdt,dTdt,chimneySpacing,chimneyWidth,horizontallyAveragedSalinity_0,horizontallyAveragedSalinity_20,horizontallyAveragedSalinity_40,horizontallyAveragedSalinity_60,averageLiquidSalinity,mushyLayerDepth,Nusselt,Fh_abs_mismatch,Fs_abs_mismatch,Fh_rel_mismatch,Fs_rel_mismatch,LambdaMax,LambdaSum,maxVel
0.1117331911,1.10074463e-05,-0.4784665483,0.01129790901,16.26174942,0,0.005355243705,9.383877968,0,0.08209704256,81.02130883,0,-0.008333437984,1.813564266e-05,nan,-0.110106991,4.629687769,51.02658244,10.39110505,3.435131094,nan,nan,-1.000022019,-0.999985857,-1.000011297,-0.9998784007,-0.9879311864,0.515625,nan,8.951772119e-09,-1.739302734e-11,0.0001714441937,0.0001890515165,0.0003732778975,2.625679024e-05,118.0359461
0.1117441986,1.099143184e-05,-0.4239399169,0.01130338753,16.27884675,0,0.005358265405,9.400367431,0,0.08101590942,81.13138733,0,-0.008336697129,1.813131368e-05,nan,-0.1099869683,4.631498405,59.24809488,10.47224351,3.503142075,nan,nan,-1.000022014,-0.9999858533,-1.000011298,-0.9998784102,-0.9879096713,0.515625,nan,8.948629027e-09,-1.745587505e-11,0.0001714571158,0.000189809311,0.0002443598808,1.023752618e-05,118.1859531
0.11175519,1.099738983e-05,-0.4302943087,0.01130888358,16.30127306,0,0.00536071422,9.422662766,0,0.08234717335,81.08492375,0,-0.008339940518,1.812699356e-05,nan,-0.1098613196,4.633300288,52.61059272,10.4068717,3.419631333,nan,nan,-1.00002201,-0.9999858496,-1.000011299,-0.9998784197,-0.987896969,0.515625,nan,8.87150329e-09,-1.736271012e-11,0.0001701668755,0.0001889980696,0.0005117258637,2.72466911e-05,118.0758817
0.1117661874,1.098274927e-05,-0.4293596676,0.01131463747,16.31670205,0,0.005362990428,9.434694164,0,0.0835887678,81.1914659,0,-0.008343202891,1.812267208e-05,nan,-0.1097306487,4.635112717,50.94480454,10.42398124,3.431438688,nan,nan,-1.000022005,-0.9999858459,-1.0000113,-0.9998784292,-0.9878757269,0.515625,nan,8.899854808e-09,-1.746691612e-11,0.0001705577355,0.0001899553286,0.0004969233826,2.785885606e-05,118.2119438
0.1117771702,1.097499697e-05,-0.4307888023,0.01132054165,16.33397097,0,0.00536517242,9.449700523,0,0.08473576762,81.24855384,0,-0.008346469768,1.811835823e-05,nan,-0.1095959115,4.636927649,50.88146797,10.42387354,3.424131066,nan,nan,-1.000022001,-0.9999858422,-1.0000113,-0.9998784385,-0.987852811,0.515625,nan,8.8793671e-09,-1.746724535e-11,0.0001703316297,0.0001901379428,0.0005043252886,2.793447962e-05,118.2660067
0.1117881452,1.096773911e-05,-0.4323552569,0.01132626257,16.35129825,0,0.005367285864,9.464873406,0,0.08578696181,81.30793765,0,-0.008349742755,1.811404938e-05,nan,-0.1094576264,4.638745975,50.83153884,10.42950115,3.422104553,nan,nan,-1.000021996,-0.9999858385,-1.000011301,-0.9998784479,-0.987830919,0.515625,nan,8.872243374e-09,-1.748809703e-11,0.0001702549331,0.0001904249743,0.0005019240447,2.794744457e-05,118.3165114
0.1117991129,1.096063067e-05,-0.4339405966,0.01133197111,16.36866432,0,0.005369328508,9.480193646,0,0.08674062546,81.37003889,0,-0.008353021986,1.810974492e-05,nan,-0.10931629,4.64056777,50.79456612,10.43411272,3.422793659,nan,nan,-1.000021992,-0.9999858348,-1.000011302,-0.9998784571,-0.9878096506,0.515625,nan,8.868590138e-09,-1.751099418e-11,0.0001702371986,0.0001907258311,0.0005000631258,2.79824131e-05,118.364321
0.1118100735,1.095367545e-05,-0.4355414884,0.01133790904,16.38593463,0,0.005371264798,9.495497519,0,0.0875952594,81.43307094,0,-0.008356307577,1.810544473e-05,nan,-0.1091723241,4.642393098,50.7624518,10.43801089,3.424557948,nan,nan,-1.000021987,-0.9999858311,-1.000011303,-0.9998784664,-0.9877890803,0.515625,nan,8.867615299e-09,-1.753297743e-11,0.0001702686085,0.0001910142438,0.0004991075687,2.802921978e-05,118.4105316
0.1118210272,1.094682803e-05,-0.4371406372,0.01134404275,16.40307975,0,0.005373218731,9.510708764,0,0.08834961896,81.49693116,0,-0.008359599574,1.81011491e-05,nan,-0.1090260857,4.644221986,50.72246043,10.44254184,3.428391913,nan,nan,-1.000021983,-0.9999858274,-1.000011304,-0.9998784756,-0.987765273,0.515625,nan,8.868803756e-09,-1.755679387e-11,0.0001703392363,0.0001913200561,0.0004977462069,2.80680774e-05,118.4552292
0.111831974,1.093129408e-05,-0.4174369445,0.01135050485,16.41809606,0,0.005375738453,9.522725418,0,0.08900263696,81.62645216,0,-0.008362906816,1.809685828e-05,nan,-0.1088778786,4.646059342,58.51691972,10.53164815,3.483765193,nan,nan,-1.000021978,-0.9999858237,-1.000011305,-0.9998784847,-0.9877448726,0.515625,nan,8.892017176e-09,-1.761968258e-11,0.0001708312072,0.0001920497533,0.0002257878292,7.777649838e-06,118.6135726
0.1118429053,1.094152342e-05,-0.4261777383,0.01135694978,16.44071032,0,0.005378063283,9.547757535,0,0.08955385804,81.56818196,0,-0.008366200305,1.809257453e-05,nan,-0.1087280833,4.647889058,52.31847154,10.45948182,3.420863787,nan,nan,-1.000021974,-0.99998582,-1.000011306,-0.9998784938,-0.9877240118,0.515625,nan,8.841986889e-09,-1.753622001e-11,0.000170051353,0.0001913365623,0.0004978592847,2.804943474e-05,118.4355321
0.1118538469,1.092672735e-05,-0.4243234856,0.01136340051,16.45514461,0,0.005380286113,9.558127679,0,0.09000462573,81.6928231,0,-0.008369513247,1.808828902e-05,nan,-0.1085765682,4.649729582,50.74349017,10.47358519,3.441446669,nan,nan,-1.00002197,-0.9999858164,-1.000011307,-0.9998785028,-0.9876993274,0.515625,nan,8.893270928e-09,-1.76503471e-11,0.0001708171012,0.0001923258522,0.0004800438409,2.868663336e-05,118.5770185
0.1118647736,1.091945137e-05,-0.4257339085,0.01136983879,16.47180787,0,0.005382423189,9.572790592,0,0.09035407866,81.75975185,0,-0.008372830459,1.808401057e-05,nan,-0.1084238702,4.651572477,50.67526403,10.4761031,3.437264456,nan,nan,-1.000021965,-0.9999858127,-1.000011308,-0.9998785118,-0.9876784557,0.515625,nan,8.88744181e-09,-1.764906845e-11,0.0001708755968,0.0001924963003,0.0004894849294,2.8807915e-05,118.6204292
0.111875693,1.091236164e-05,-0.4273343016,0.01137602916,16.48829988,0,0.005384435314,9.58753941,0,0.09053700283,81.82317602,0,-0.008376153821,1.807973709e-05,nan,-0.1082700515,4.653418789,50.65781866,10.48656573,3.437206388,nan,nan,-1.000021961,-0.999985809,-1.000011309,-0.9998785208,-0.9876538296,0.515625,nan,8.893789214e-09,-1.766952891e-11,0.0001710507573,0.000192771623,0.0004885470335,2.882287941e-05,118.659708
0.1118866054,1.090518779e-05,-0.4289680273,0.01138184803,16.50462528,0,0.005386310423,9.602151908,0,0.09056067904,81.88479471,0,-0.008379483313,1.807546779e-05,nan,-0.1081152535,4.655268507,50.70084548,10.49589023,3.436027456,nan,nan,-1.000021956,-0.9999858054,-1.00001131,-0.9998785297,-0.9876275788,0.515625,nan,8.901004018e-09,-1.769095907e-11,0.0001712397856,0.0001930543426,0.0004861025717,2.883178261e-05,118.6964927
0.1118975106,1.089786597e-05,-0.4306075934,0.01138736628,16.52083336,0,0.005388054346,9.616652718,0,0.09063099592,81.94465938,0,-0.00838281888,1.80712033e-05,nan,-0.1079596023,4.6571216,50.74739579,10.50331193,3.436146499,nan,nan,-1.000021952,-0.9999858017,-1.00001131,-0.9998785386,-0.9876032315,0.515625,nan,8.908662292e-09,-1.77124267e-11,0.0001714387697,0.0001933390653,0.0004837508022,2.884420723e-05,118.7320695
0.1119084084,1.089038857e-05,-0.4322288971,0.01139236466,16.5370001,0,0.005389676849,9.631058404,0,0.09057833524,82.0024961,0,-0.008386160442,1.806694303e-05,nan,-0.1078032095,4.658978024,50.77360306,10.50871611,3.436271587,nan,nan,-1.000021947,-0.999985798,-1.000011311,-0.9998785474,-0.9875811136,0.515625,nan,8.916542744e-09,-1.77330027e-11,0.0001716444687,0.0001936167937,0.0004813074622,2.885569471e-05,118.7663882
0.1119192988,1.08737955e-05,-0.4180294466,0.01139698259,16.55094326,0,0.005391644557,9.641453803,0,0.09046745848,82.13233064,0,-0.008389516353,1.806268722e-05,nan,-0.1076461729,4.660842419,59.01522838,10.60541517,3.486058302,nan,nan,-1.000021943,-0.9999857944,-1.000011312,-0.9998785562,-0.987559336,0.515625,nan,8.943821775e-09,-1.77896683e-11,0.000172226118,0.0001942913723,0.0002141323468,7.773104104e-06,118.9161213
0.1119301726,1.088290513e-05,-0.4280486362,0.01140119083,16.5732345,0,0.005393690642,9.667627835,0,0.09023936169,82.04140189,0,-0.008392858671,1.805844044e-05,nan,-0.107488709,4.662699261,52.68858419,10.52786439,3.414939696,nan,nan,-1.000021938,-0.9999857907,-1.000011313,-0.9998785649,-0.9875369506,0.515625,nan,8.899130852e-09,-1.770399285e-11,0.0001715658865,0.0001935738605,0.0004680462281,2.873094861e-05,118.74099
0.1119410555,1.08667983e-05,-0.4256019852,0.01140509702,16.58689548,0,0.00539602507,9.67691815,0,0.08988757692,82.16946773,0,-0.008396219563,1.805419102e-05,nan,-0.107330519,4.664566424,51.07011464,10.52850875,3.426665253,nan,nan,-1.000021934,-0.9999857871,-1.000011314,-0.9998785736,-0.9875116954,0.515625,nan,8.952375415e-09,-1.781211601e-11,0.0001723861565,0.0001945154196,0.0004495389622,2.930554513e-05,118.8740223
0.1119519223,1.085838474e-05,-0.426960179,0.01140899309,16.60325715,0,0.005398520347,9.691297908,0,0.08941458218,82.23186788,0,-0.008399584064,1.804994969e-05,nan,-0.1071720347,4.666435591,50.97380013,10.52878365,3.41488962,nan,nan,-1.00002193,-0.9999857834,-1.000011315,-0.9998785823,-0.9874829972,0.515625,nan,8.948092871e-09,-1.780451428e-11,0.0001724972429,0.0001946428633,0.0004620443727,2.945808854e-05,118.9074229
0.1119627807,1.08502999e-05,-0.4285113252,0.01141298454,16.61963416,0,0.005401033804,9.705872657,0,0.08882208887,82.28930938,0,-0.008402954221,1.804571344e-05,nan,-0.1070132025,4.668307901,51.00388459,10.536862,3.409898161,nan,nan,-1.000021925,-0.9999857798,-1.000011316,-0.9998785909,-0.9874613177,0.515625,nan,8.95603183e-09,-1.782148822e-11,0.0001727220654,0.0001949014536,0.0004626484224,2.947812841e-05,118.9359526
0.111973631,1.084230539e-05,-0.4300863384,0.01141712566,16.63593765,0,0.00540373369,9.720349656,0,0.08811203373,82.34410872,0,-0.008406330071,1.804148185e-05,nan,-0.1068540697,4.670183373,51.00453157,10.54506269,3.406485359,nan,nan,-1.000021921,-0.9999857762,-1.000011317,-0.9998785995,-0.9874380581,0.515625,nan,8.964588273e-09,-1.783800054e-11,0.0001729537411,0.0001951492639,0.0004624502766,2.949307677e-05,118.9622161
0.1119844733,1.083439721e-05,-0.4316754936,0.01142141181,16.65207998,0,0.005406378851,9.734826102,0,0.08730946707,82.39657151,0,-0.008409711617,1.803725532e-05,nan,-0.1066946812,4.672062009,50.99726594,10.55328609,3.403974512,nan,nan,-1.000021916,-0.9999857725,-1.000011318,-0.999878608,-0.9874165754,0.515625,nan,8.973468246e-09,-1.78545795e-11,0.0001731903842,0.0001953963311,0.0004622328725,2.951303366e-05,118.9871618
0.1119953077,1.082662289e-05,-0.4332623054,0.01142584327,16.66814023,0,0.00540907311,9.749310423,0,0.08642074552,82.44670897,0,-0.008413098853,1.803303331e-05,nan,-0.106535077,4.673943807,50.9962634,10.56103093,3.402468754,nan,nan,-1.000021912,-0.9999857689,-1.000011319,-0.9998786165,-0.98739167,0.515625,nan,8.982578066e-09,-1.787227392e-11,0.0001734302469,0.0001956542002,0.0004618749228,2.953272143e-05,119.0108093
0.1120061343,1.08093542e-05,-0.4411670278,0.01143028557,16.68014352,0,0.005411437774,9.75484323,0,0.08545016154,82.57448442,0,-0.008416500239,1.802881625e-05,nan,-0.1063752924,4.675833466,59.18357345,10.67504935,3.432245992,nan,nan,-1.000021908,-0.9999857653,-1.00001132,-0.999878625,-0.9873707941,0.515625,nan,9.011227782e-09,-1.792719214e-11,0.0001740453511,0.0001963172333,0.0001078776484,7.948533866e-06,119.1665397
0.1120169437,1.082105826e-05,-0.4524360152,0.01143512439,16.70218582,0,0.005413901909,9.782431843,0,0.0844025382,82.46041486,0,-0.00841988805,1.802460726e-05,nan,-0.1062155012,4.677715583,52.76843243,10.59939003,3.37653428,nan,nan,-1.000021903,-0.9999857616,-1.000011321,-0.9998786335,-0.9873492334,0.515625,nan,8.968032175e-09,-1.784061583e-11,0.0001734253162,0.0001956028002,0.0004743607858,2.828024213e-05,118.9960907
0.1120277648,1.080522045e-05,-0.4496510993,0.01144014782,16.71523638,0,0.005416389224,9.790892572,0,0.08327955933,82.57472064,0,-0.008423295312,1.802039557e-05,nan,-0.1060553047,4.679608507,51.11506086,10.59634252,3.401509969,nan,nan,-1.000021899,-0.999985758,-1.000011322,-0.9998786419,-0.9873280841,0.515625,nan,9.027404563e-09,-1.79565696e-11,0.0001743215119,0.0001965818846,0.0004569007323,2.90198627e-05,119.1172465
0.11203857,1.07980041e-05,-0.4509447128,0.01144532138,16.73088922,0,0.005418817304,9.804752693,0,0.08264677552,82.61994178,0,-0.00842670601,1.801619169e-05,nan,-0.1058951378,4.681503339,50.95465067,10.59417448,3.400177459,nan,nan,-1.000021894,-0.9999857544,-1.000011323,-0.9998786503,-0.987305411,0.515625,nan,9.024349942e-09,-1.794807396e-11,0.0001744547179,0.0001966975051,0.0004679649075,2.914730894e-05,119.1612004
0.112049368,1.079152228e-05,-0.4524549509,0.01145066229,16.7465333,0,0.005421099688,9.819013093,0,0.08395293138,82.6624667,0,-0.008430122501,1.801199218e-05,nan,-0.1057348973,4.68340139,50.98162782,10.59940695,3.400404222,nan,nan,-1.00002189,-0.9999857508,-1.000011324,-0.9998786586,-0.9872842841,0.515625,nan,9.034958821e-09,-1.796714826e-11,0.0001747131095,0.0001969585527,0.0004683600759,2.916438147e-05,119.1998636
0.1120601595,1.078544499e-05,-0.4539810685,0.01145616496,16.76211205,0,0.005423249889,9.833322044,0,0.08516858785,82.70419973,0,-0.008433544941,1.800779691e-05,nan,-0.1055745947,4.685302745,50.99765906,10.60406955,3.400878176,nan,nan,-1.000021886,-0.9999857472,-1.000011325,-0.999878667,-0.9872632411,0.515625,nan,9.046695095e-09,-1.798733765e-11,0.0001749815221,0.0001972185084,0.0004675254428,2.917966707e-05,119.2365021
0.1120709449,1.077972907e-05,-0.4555051198,0.01146183353,16.77758777,0,0.005425301331,9.847546499,0,0.08629158211,82.74486799,0,-0.00843697343,1.800360575e-05,nan,-0.1054142443,4.687207461,51.01806206,10.60756399,3.401622435,nan,nan,-1.000021881,-0.9999857436,-1.000011326,-0.9998786753,-0.9872422822,0.515625,nan,9.05912789e-09,-1.800962061e-11,0.000175256919,0.0001974940717,0.0004668236438,2.920140122e-05,119.2719595
0.1120817247,1.077436644e-05,-0.4570256416,0.01146760759,16.79298735,0,0.005427233215,9.861666417,0,0.08730453565,82.78490699,0,-0.008440408056,1.799941835e-05,nan,-0.1052538592,4.689115586,51.03112972,10.61080985,3.402647406,nan,nan,-1.000021877,-0.99998574,-1.000011327,-0.9998786835,-0.9872234144,0.515625,nan,9.072159557e-09,-1.803244053e-11,0.0001755380773,0.0001977689282,0.0004661041061,2.922517122e-05,119.3062732
0.112092499,1.075787246e-05,-0.5202863521,0.01147318623,16.80299574,0,0.005428444111,9.863068744,0,0.08820734528,82.90610238,0,-0.008443857982,1.799523489e-05,nan,-0.1050934511,4.691032212,60.12279521,10.74515334,3.440264641,nan,nan,-1.000021873,-0.9999857364,-1.000011328,-0.9998786918,-0.9872051106,0.515625,nan,9.106404607e-09,-1.809599067e-11,0.0001762238345,0.0001984838311,0.0001101656044,1.214946205e-05,119.4394307
0.1121032569,1.077241417e-05,-0.5316194991,0.01147915837,16.82441165,0,0.005430055902,9.890917372,0,0.08900298079,82.78503297,0,-0.008447293421,1.799105917e-05,nan,-0.1049332011,4.692940789,53.20766205,10.63070448,3.379796613,nan,nan,-1.000021868,-0.9999857328,-1.000011329,-0.9998787,-0.987179034,0.515625,nan,9.062506302e-09,-1.800691225e-11,0.0001755792109,0.0001977294233,0.0003598381003,2.681407747e-05,119.2202213
0.1121140293,1.075763599e-05,-0.528920476,0.01148525052,16.83690234,0,0.005431694169,9.899456229,0,0.08969219282,82.88963988,0,-0.008450749811,1.79868796e-05,nan,-0.104772661,4.694861006,51.29114334,10.63287477,3.407625803,nan,nan,-1.000021864,-0.9999857292,-1.00001133,-0.9998787082,-0.9871532474,0.515625,nan,9.128741954e-09,-1.813494879e-11,0.0001765589744,0.000198785481,0.0003831536312,2.777110711e-05,119.3553759
0.112124787,1.075154087e-05,-0.529986955,0.0114913886,16.85196217,0,0.005433460956,9.913278112,0,0.09027135309,82.93444519,0,-0.008454209689,1.798270753e-05,nan,-0.1046122807,4.696783161,51.14203524,10.62701233,3.406356007,nan,nan,-1.000021859,-0.9999857256,-1.000011331,-0.9998787164,-0.9871365389,0.515625,nan,9.127170429e-09,-1.812704137e-11,0.0001767062211,0.0001988906063,0.0003800465127,2.786734282e-05,119.3882454
0.1121355385,1.074611294e-05,-0.5312715999,0.01149749408,16.86714741,0,0.005435493427,9.927495995,0,0.09073964168,82.9794335,0,-0.008457675493,1.797853928e-05,nan,-0.1044519427,4.698708607,51.16679778,10.62829481,3.406561944,nan,nan,-1.000021855,-0.999985722,-1.000011332,-0.9998787246,-0.9871157565,0.515625,nan,9.139570787e-09,-1.814902909e-11,0.0001769815472,0.0001991633698,0.0003799091311,2.790615594e-05,119.4181642
0.1121462846,1.074107134e-05,-0.5325713869,0.01150353806,16.88227974,0,0.005437447312,9.94162808,0,0.09109589775,83.02552786,0,-0.008461147354,1.797437494e-05,nan,-0.1042916482,4.700637419,51.22214752,10.629731,3.405944356,nan,nan,-1.000021851,-0.9999857184,-1.000011333,-0.9998787327,-0.9870931677,0.515625,nan,9.152932568e-09,-1.817220966e-11,0.0001772645454,0.0001994368784,0.0003799539046,2.794610165e-05,119.4450569
0.1121570257,1.073631875e-05,-0.5338673428,0.01150946128,16.89730653,0,0.005439387416,9.955652105,0,0.09133911247,83.07343232,0,-0.008464625374,1.797021413e-05,nan,-0.1041314013,4.702569652,51.27295125,10.63547436,3.404944123,nan,nan,-1.000021846,-0.9999857148,-1.000011334,-0.9998787409,-0.9870642707,0.515625,nan,9.166923662e-09,-1.819556844e-11,0.0001775533623,0.0001997051498,0.0003800427894,2.799273802e-05,119.4705079
0.112167762,1.073182044e-05,-0.5351787875,0.01151495296,16.9122071,0,0.005441310666,9.969560035,0,0.09145911505,83.1232868,0,-0.00846810962,1.796605672e-05,nan,-0.1039712073,4.704505344,51.29553436,10.64388238,3.404146095,nan,nan,-1.000021842,-0.9999857113,-1.000011335,-0.999878749,-0.9870340825,0.515625,nan,9.181362046e-09,-1.822043568e-11,0.0001778460459,0.000199984557,0.0003803052753,2.804342094e-05,119.4945359
0.1121784938,1.072748228e-05,-0.5365108276,0.01151981745,16.92703502,0,0.005443287952,9.983527323,0,0.09153243838,83.17524697,0,-0.008471600161,1.796190271e-05,nan,-0.103811071,4.706444534,51.26299328,10.65211904,3.402136125,nan,nan,-1.000021838,-0.9999857077,-1.000011336,-0.9998787571,-0.9870131667,0.515625,nan,9.19622272e-09,-1.824518154e-11,0.0001781426584,0.000200257829,0.0003813374133,2.811134314e-05,119.5171923
0.1121892213,1.072329313e-05,-0.5378625292,0.01152442049,16.94177613,0,0.005445862117,9.997463414,0,0.09160740006,83.22855706,0,-0.008475097145,1.795775212e-05,nan,-0.1036509979,4.708387303,51.29504602,10.65922774,3.398310012,nan,nan,-1.000021834,-0.9999857041,-1.000011337,-0.9998787652,-0.987000951,0.515625,nan,9.211600566e-09,-1.827166361e-11,0.000178446575,0.0002005470852,0.0003823843377,2.819028203e-05,119.5384307
0.1121999446,1.071924251e-05,-0.5392232838,0.01152880093,16.95637013,0,0.005448678369,10.01129018,0,0.09158516964,83.28302515,0,-0.008478600666,1.795360483e-05,nan,-0.1034909933,4.710333703,51.34991691,10.66546299,3.392118567,nan,nan,-1.000021829,-0.9999857005,-1.000011338,-0.9998787733,-0.9869749394,0.515625,nan,9.227332917e-09,-1.829980526e-11,0.0001787548119,0.0002008516734,0.0003833027229,2.826472622e-05,119.5582863
0.1122106638,1.071526256e-05,-0.5405548703,0.01153300313,16.9709353,0,0.005451662668,10.02502416,0,0.09153626817,83.33834809,0,-0.008482110724,1.794946047e-05,nan,-0.103331062,4.712283736,51.42020546,10.67142891,3.386859257,nan,nan,-1.000021825,-0.999985697,-1.000011339,-0.9998787814,-0.9869531159,0.515625,nan,9.243227395e-09,-1.832650887e-11,0.0001790638017,0.0002011377762,0.0003841297171,2.833461059e-05,119.5768696
0.1122213791,1.071129781e-05,-0.5418587116,0.01153708515,16.98552186,0,0.0054546334,10.03869511,0,0.09136456028,83.39411035,0,-0.0084856273,1.794531941e-05,nan,-0.1031712094,4.714237389,51.45706945,10.6772013,3.383134611,nan,nan,-1.000021821,-0.9999856934,-1.00001134,-0.9998787895,-0.9869311252,0.515625,nan,9.259146572e-09,-1.835397324e-11,0.0001793720032,0.0002014307882,0.000384884457,2.840064253e-05,119.5941993
0.1122320904,1.070729921e-05,-0.5431364771,0.01154111841,17.00013218,0,0.005457495635,10.05229898,0,0.09107159381,83.44993006,0,-0.008489150361,1.794118173e-05,nan,-0.1030114411,4.716194645,51.49087569,10.68355301,3.378849831,nan,nan,-1.000021816,-0.9999856898,-1.000011341,-0.9998787975,-0.986902619,0.515625,nan,9.275000466e-09,-1.838036633e-11,0.0001796785967,0.0002017116409,0.0003855858205,2.846328886e-05,119.6102731
0.1122427977,1.070322614e-05,-0.5443901172,0.01154515061,17.01472697,0,0.00546069946,10.06585486,0,0.09065897686,83.50538995,0,-0.008492679864,1.793704712e-05,nan,-0.1028517633,4.71815548,51.52758527,10.68993053,3.374406417,nan,nan,-1.000021812,-0.9999856863,-1.000011342,-0.9998788056,-0.9868768179,0.515625,nan,9.290736323e-09,-1.84084435e-11,0.0001799833835,0.0002020114975,0.0003862563747,2.852257165e-05,119.6251437
0.1122535009,1.069904758e-05,-0.5456317348,0.01154922714,17.02928007,0,0.005463749198,10.07946391,0,0.09012838122,83.56007081,0,-0.008496215753,1.793291558e-05,nan,-0.1026921822,4.720119863,51.54645855,10.6962773,3.370521437,nan,nan,-1.000021808,-0.9999856827,-1.000011343,-0.9998788137,-0.9868547983,0.515625,nan,9.306264864e-09,-1.843406414e-11,0.0001802853222,0.0002022856911,0.0003868890566,2.857874097e-05,119.6388737
0.1122642,1.069473108e-05,-0.5468635233,0.01155339885,17.04376021,0,0.005466620205,10.09295871,0,0.08948153699,83.61353078,0,-0.008499757963,1.792878737e-05,nan,-0.1025327043,4.722087757,51.54722896,10.70396924,3.365786121,nan,nan,-1.000021803,-0.9999856792,-1.000011344,-0.9998788218,-0.9868336526,0.515625,nan,9.321545157e-09,-1.845998277e-11,0.0001805841521,0.0002025650466,0.0003874883171,2.863104042e-05,119.6514824
